id;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;f17;f18;f19;f20;f21;f22;f23;f24;f25;f26;f27;f28;f29;f30;target
193;1;5,1861;2;1;2;1;1;2;1;1;0;2;9;9;9;1;1;1;1;1;37;3001;1;1;1;13;1;70;25;3,0136;0
194;2;8,2001;1;2;1;1;1;2;2;1;49;1;1;44;49;1;2;1;1;1;46;5959;1;1;1;10;1;24;8;0,0002;0
195;1;14,1718;1;1;1;1;1;1;2;1;0;1;1;1;6;1;1;1;1;1;43;3500;1;1;1;10;1;48;23;0,0001;1
196;2;13,8229;3;2;4;4;1;3;1;1;192;3;3;22;41;1;2;1;1;1;47;3500;1;1;1;7;1;36;20;0,0001;1
197;1;0,069;1;1;1;2;1;2;1;1;11;3;4;4;7;1;1;1;1;1;46;5418;1;1;1;12;1;24;9;0,0001;0
198;6;0,5147;1;1;1;2;1;3;1;1;139;2;2;2;125;1;1;1;1;1;40;3251;1;1;1;12;1;24;15;23,5289;0
199;1;619,3166;3;1;1;1;1;1;0;1;0;3;3;3;3;1;1;1;1;1;44;6500;1;1;1;10;1;36;8;0,0001;0
200;1;89,9516;2;1;1;2;2;1;1;1;0;2;2;2;2;1;1;1;1;1;58;6500;1;1;1;10;1;6;12;2,9433;0
201;72;21,0065;1;1;1;1;1;2;1;1;0;1;1;1;2;1;1;1;1;1;35;2500;1;1;1;10;1;60;32;43,3326;0
202;1;0,1522;1;1;1;2;1;2;2;1;400;2;2;2;17;1;1;1;1;1;55;5000;1;1;1;10;1;60;10;0,0001;0
203;1;28,0939;5;1;1;7;2;2;3;1;8;5;5;5;7;1;1;1;1;1;54;3251;1;1;1;10;1;72;15;0,0002;0
204;5;90,4694;1;1;1;2;2;1;0;1;0;1;1;1;1;1;1;1;1;1;42;3101;1;1;1;5;1;60;16;0,0001;0
205;75;17,8562;1;1;1;1;1;2;1;1;8;1;1;1;2;1;1;1;1;1;42;3251;1;1;1;10;1;12;15;36,9829;0
206;1;0,1141;1;1;3;2;1;3;3;1;50;7;7;7;11;1;1;1;1;1;44;3000;1;1;1;12;1;60;13;4,7486;0
207;63;833,772;7;1;1;1;1;1;1;1;0;7;7;7;7;1;1;1;1;1;29;4501;1;1;1;12;1;6;11;15,1904;1
208;1;0,0287;1;2;1;6;3;1;4;1;0;7;7;7;7;1;1;1;1;1;55;4334;1;1;1;12;1;60;12;21,303;0
209;1;93,3345;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;30;2990;1;1;1;10;1;60;17;0,0002;0
210;1;34,3734;1;1;2;2;2;2;1;1;0;1;1;1;1;1;1;1;1;1;53;2990;1;1;1;5;1;60;17;3,4861;0
211;26;3,1814;1;1;4;4;4;7;4;1;194;1;2;2;36;1;4;1;1;1;49;5418;1;1;1;10;1;60;15;97,7681;0
212;1;121,3769;2;1;1;2;2;1;1;1;0;2;2;2;2;1;1;1;1;1;57;2934;1;1;1;10;1;24;17;3,2721;0
213;73;0,1592;1;1;1;1;2;6;1;1;117;12;12;12;17;1;1;1;1;1;31;5418;1;1;1;12;1;24;9;14,5905;0
214;5;0,0795;1;1;2;2;2;1;1;1;33;6;6;6;6;1;1;1;1;1;51;4334;1;1;1;11;1;24;12;8,3755;0
215;1;45,1766;2;1;1;3;1;1;1;1;5;2;2;2;2;1;1;1;1;1;48;4713;1;1;1;10;1;60;11;0,0002;0
216;1;271,3048;2;1;1;1;1;1;1;1;8;2;2;2;2;1;2;1;1;1;45;5418;1;1;1;10;1;60;9;4,8595;0
217;1;83,1611;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;54;3251;1;1;1;9;1;108;15;0,0001;0
218;2;89,1777;1;2;1;3;3;1;2;1;0;1;1;1;1;1;1;1;1;1;44;2600;1;1;1;9;1;60;19;3,0737;0
219;2;3,9491;1;1;2;2;1;2;1;1;100;1;6;12;13;1;1;1;1;1;33;3001;1;1;1;10;1;60;17;0,0001;0
220;2;0,9737;6;2;1;1;1;2;2;1;28;7;9;9;9;1;2;1;1;1;51;3001;1;1;1;7;1;24;17;84,8124;0
221;9;35,1299;8;1;1;2;2;1;1;1;0;8;8;8;8;1;1;1;1;1;31;6500;1;1;1;12;1;6;12;0,0002;0
222;1;6,371;2;1;1;1;1;2;1;1;8;2;3;3;3;1;1;1;1;1;30;5418;1;1;1;13;1;60;15;0,0002;0
223;1;0,0243;1;1;1;4;1;3;1;1;9;2;2;4;4;1;1;1;1;1;43;6000;1;1;1;12;1;12;7;5,9339;0
224;1;0,0112;1;2;2;3;1;2;3;1;0;2;2;2;2;1;3;1;1;1;42;5000;1;1;1;13;1;24;8;5,9575;0
225;1;0,0635;3;1;2;2;2;1;1;1;3;8;8;8;8;1;1;1;1;1;31;5250;1;1;1;9;1;24;10;18,1709;0
226;1;13,9054;1;1;1;1;1;1;1;1;8;1;1;2;3;1;1;1;1;1;51;4334;1;1;1;12;1;12;9;28,0478;0
227;3;0,0279;3;1;1;3;2;1;1;1;0;4;4;4;4;1;1;1;1;1;42;2990;1;1;1;8;1;36;10;83,4803;0
228;1;0,7496;1;1;1;2;2;1;1;1;0;2;2;2;2;1;1;1;1;1;50;2980;1;1;1;9;1;99;20;0,0002;0
229;1;289,1751;8;1;1;1;1;1;1;1;8;8;8;8;8;1;1;1;1;1;47;2708;1;1;1;10;1;6;11;4,9517;0
230;2;1,6461;1;1;2;1;1;1;1;1;0;1;3;3;3;1;1;1;1;1;48;5000;1;1;1;14;1;12;10;0,0001;1
231;1;33,9461;1;1;2;4;2;2;1;1;0;1;1;1;1;1;1;1;1;1;47;4442;1;1;1;11;1;60;11;0,0001;0
232;14;10,7084;2;1;1;1;1;2;1;1;13;2;2;3;3;1;1;1;1;1;46;3116;1;1;1;6;1;60;19;7,5334;0
233;1;9,9177;1;1;1;1;1;1;1;1;15;1;1;2;2;1;1;1;1;1;55;3251;1;1;1;10;1;24;15;45,8133;0
234;1;7,1222;1;1;1;1;1;1;1;1;5;1;1;5;6;1;1;1;1;1;51;2875;1;1;1;10;1;30;17;14,903;0
235;1;0,3394;2;1;1;1;1;2;1;1;26;3;3;3;3;1;1;1;1;1;38;6321;1;1;1;12;1;60;8;101,1559;0
236;23;37,1218;6;1;1;3;1;2;1;1;0;6;6;6;6;1;1;1;1;1;31;5000;1;1;1;10;1;6;10;15,0929;0
237;9;0,0708;1;1;2;4;2;3;4;1;73;2;2;2;2;1;1;1;1;1;53;4500;1;1;1;9;1;60;18;15,2631;1
238;41;0,018;1;1;1;3;2;3;1;1;89;6;8;15;15;1;1;1;1;1;46;3500;1;1;1;9;1;36;11;144,5418;0
239;1;149,0385;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;48;5002;1;1;1;10;1;60;10;2,5744;0
240;1;0,0429;1;1;1;1;1;2;1;1;0;3;3;3;3;1;1;1;1;1;49;5000;1;1;1;10;1;60;16;9,3513;0
241;2;25,7567;4;2;1;3;2;2;2;1;8;4;4;4;5;1;1;1;1;1;46;4334;1;1;1;12;1;36;12;4,3111;0
242;2;0,0357;1;1;1;1;1;1;1;1;9;3;3;3;3;1;1;1;1;1;60;3251;1;1;1;9;1;28;15;36,0664;0
243;14;14,3048;3;3;4;11;2;2;2;1;2;3;3;3;18;1;1;1;1;1;38;2250;1;1;1;9;1;41;22;11,0938;0
244;1;0,0849;1;1;1;2;1;3;1;1;47;7;35;35;35;1;1;1;1;1;32;2934;1;1;1;10;1;60;17;4,6828;0
245;62;2,2471;2;1;3;4;3;3;1;1;117;2;10;10;10;1;1;1;1;1;42;3251;1;1;1;12;1;48;25;12,4017;1
246;1;0,5411;1;1;1;2;1;3;1;1;13;7;7;8;8;1;1;1;1;1;49;2252;1;1;1;10;1;12;22;19,6598;0
247;1;7,9746;2;1;1;1;1;1;1;1;0;2;2;4;4;1;1;1;1;1;53;3359;1;1;1;12;1;12;15;2,8376;0
248;2;0,9576;1;1;1;2;2;1;1;1;20;2;2;2;8;1;1;1;1;1;35;2990;1;1;1;10;1;12;10;14,9998;0
249;2;0,618;1;1;1;2;2;5;1;1;8;7;12;12;21;1;1;1;1;1;36;2440;1;1;1;6;1;12;20;24,9137;0
250;1;1,4695;1;2;1;2;2;1;2;1;0;1;4;4;4;1;3;1;1;1;35;5000;1;1;1;12;1;24;10;1,9811;1
251;71;48,713;2;1;1;2;2;2;2;1;8;2;2;2;2;1;1;1;1;1;58;2709;1;1;1;12;1;24;18;37,1152;0
252;1;5,405;1;3;1;6;1;2;7;1;40;1;4;4;4;1;1;1;1;1;60;3500;1;1;1;10;1;36;14;0,0002;0
253;13;2,2028;2;1;1;2;1;2;1;1;55;2;3;3;3;1;1;1;1;1;33;3251;1;1;1;7;1;60;15;23,1353;0
254;1;0,2245;1;1;1;3;1;1;3;1;105;3;4;4;4;1;1;1;1;1;50;3068;1;1;1;10;1;36;23;0,0001;1
255;1;0,0167;1;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;34;2500;1;1;1;7;1;60;20;0,0001;0
256;85;0,0241;1;1;1;1;1;1;1;1;85;5;5;5;5;1;2;1;1;1;53;4013;1;1;1;9;1;36;20;11,2411;0
257;10;6,3741;1;1;1;1;1;2;1;1;0;1;3;3;3;1;1;1;1;1;36;3253;1;1;1;6;1;12;12;2,0455;0
258;31;3,93;3;2;1;2;1;10;1;1;59;3;8;33;33;1;2;1;1;1;50;3987;1;1;1;13;1;60;13;48,6964;0
259;2;0,0307;1;1;2;2;1;1;1;1;0;2;18;18;26;1;1;1;1;1;27;2250;1;1;1;12;1;36;22;0,0002;0
260;1;0,0649;1;1;1;1;1;1;2;1;0;3;3;3;3;1;1;1;1;1;46;2208;1;1;1;12;1;36;23;0,0001;0
261;1;42,6551;1;1;1;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;50;3010;1;1;1;8;1;60;27;9,4267;0
262;1;63,6126;1;1;2;2;2;1;1;1;0;1;1;1;1;1;1;1;1;1;33;5019;1;1;1;10;1;60;10;116,797;0
263;9;37,3332;1;2;1;1;1;1;1;1;0;1;1;1;1;1;2;1;1;1;40;5000;1;1;1;10;1;60;10;0,0001;0
264;3;6,2098;1;1;3;4;2;1;1;1;0;1;9;11;11;1;1;1;1;1;52;5526;1;1;1;5;1;36;9;0,0001;0
265;2;0,0114;2;1;2;2;2;2;2;1;317;5;5;5;5;1;1;1;1;1;34;4171;1;1;1;10;1;12;12;0,0002;0
266;2;1,9037;1;1;2;1;1;3;1;1;56;1;10;10;10;1;2;1;1;1;38;3500;1;1;1;9;1;18;14;7,2621;0
267;2;14,1105;1;1;1;1;1;1;1;1;50;1;1;1;2;1;1;1;1;1;58;3000;1;1;1;8;1;72;27;3,797;1
268;1;7,4678;1;1;1;1;1;3;1;1;337;1;1;4;4;1;1;1;1;1;49;4000;1;1;1;8;1;12;12;0,0001;0
269;1;0,1321;1;1;1;2;1;2;1;1;44;3;3;3;3;1;1;1;1;1;47;4334;1;1;1;5;1;24;14;0,0001;0
270;2;1,4737;1;2;1;1;1;1;1;1;59;1;4;7;9;1;2;1;1;1;39;5418;1;1;1;12;1;60;9;2,4382;0
271;8;0,0215;1;1;1;1;1;2;1;1;8;2;2;2;25;1;1;1;1;1;43;2982;1;1;1;7;1;24;17;14,6033;0
272;1;0,4517;1;1;1;1;1;1;1;1;0;6;6;6;6;1;1;1;1;1;37;3010;1;1;1;12;1;48;17;22,7018;0
273;5;6,4669;1;1;4;2;2;3;1;1;40;1;8;9;30;1;1;1;1;1;48;3001;1;1;1;12;1;60;17;14,6033;0
274;1;0,0165;1;1;1;1;1;1;1;1;100;2;2;2;2;1;1;1;1;1;31;3251;1;1;1;6;1;60;25;10,5169;1
275;1;16,813;1;1;2;2;2;2;1;1;0;1;1;1;2;1;1;1;1;1;33;2250;1;1;1;12;1;24;18;14,3907;0
276;73;0,0134;1;1;2;2;2;1;1;1;12;2;2;2;2;1;1;1;1;1;57;4696;1;1;1;9;1;24;11;12,8254;1
277;1;25,8769;1;1;1;1;1;2;1;1;69;1;1;1;2;1;1;1;1;1;43;2709;1;1;1;9;1;12;18;5,2822;0
278;1;25,9877;3;1;2;2;2;1;1;1;25;3;3;3;5;1;1;1;1;1;30;2500;1;1;1;13;1;60;16;8,3881;0
279;2;0,1097;1;2;1;1;1;2;2;1;0;11;12;12;12;1;2;1;1;1;31;3500;1;1;1;12;1;10;14;8,5293;0
280;9;214,12;5;1;1;1;1;1;1;1;0;5;5;5;5;1;2;1;1;1;35;5000;1;1;1;10;1;60;10;0,0001;0
281;1;33,4981;3;1;1;2;1;2;1;1;8;3;3;3;3;1;1;1;1;1;52;5418;1;1;1;8;1;60;7;3,6967;0
282;1;0,3608;1;1;1;2;1;2;1;1;68;9;14;14;14;1;1;1;1;1;54;5017;1;1;1;5;1;72;16;30,2657;0
283;1;0,4218;1;1;2;2;2;6;1;1;34;10;10;10;16;1;1;1;1;1;55;3010;1;1;1;9;1;24;17;0,0001;0
284;2;14,4821;1;2;1;3;1;4;1;1;0;1;1;1;18;1;1;1;1;1;49;5019;1;1;1;7;1;24;10;0,0002;0
285;72;729,0114;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;41;4876;1;1;1;5;1;26;10;34,257;0
286;1;13,1436;5;1;1;1;1;1;1;1;392;5;5;6;6;1;1;1;1;1;39;5000;1;1;1;7;1;24;10;10,2004;1
287;1;21,0282;4;1;1;3;2;1;1;1;0;4;4;4;6;1;1;1;1;1;39;2350;1;1;1;9;1;36;34;2,4189;1
288;53;117,9779;2;1;3;3;3;1;2;1;4;2;2;2;2;1;1;1;1;1;55;2208;1;1;1;7;1;60;23;3,8847;0
289;1;0,0117;1;1;1;1;1;1;1;1;141;2;2;2;2;1;1;1;1;1;35;5418;1;1;1;9;1;48;9;12,1353;1
290;1;5,407;1;1;2;2;2;3;1;1;6;1;5;5;5;1;1;1;1;1;44;5017;1;1;1;10;1;60;16;44,1762;0
291;1;48,0682;2;1;1;2;1;2;1;1;0;2;2;2;2;1;1;1;1;1;34;4500;1;1;1;9;1;12;11;42,4712;1
292;1;1,331;2;1;1;1;1;4;1;1;108;2;21;30;30;1;1;1;1;1;33;2709;1;1;1;12;1;24;18;0,0001;0
293;1;0,5952;1;1;1;2;1;1;1;1;0;2;2;2;3;1;1;1;1;1;48;5000;1;1;1;14;1;60;16;0,0002;1
294;21;667,1835;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;46;3124;1;1;1;9;1;12;13;9,2368;0
295;1;16,0194;1;1;2;2;1;2;1;1;0;1;1;1;2;1;1;1;1;1;50;3500;1;1;1;9;1;60;23;6,322;0
296;2;163,3568;3;3;2;5;1;1;1;1;8;3;3;3;3;1;1;1;1;1;47;4334;1;1;1;12;1;12;9;109,4588;1
297;1;830,3913;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;37;3250;1;1;1;6;1;23;15;0,0001;0
298;1;2,8886;1;1;1;1;1;2;1;1;20;1;9;9;9;1;1;1;1;1;34;3000;1;1;1;8;1;12;17;3,1127;1
299;1;0,0467;4;1;1;2;2;4;2;1;18;5;5;7;7;1;1;1;1;1;31;3251;1;1;1;10;1;6;15;129,7066;0
300;23;0,1624;1;1;3;5;2;8;1;1;0;5;5;5;25;1;1;1;1;1;37;2709;1;1;1;10;1;24;18;22,142;0
301;3;3,3003;1;1;3;1;1;2;1;1;146;1;2;2;17;1;1;1;1;1;29;5418;1;1;1;10;1;36;9;19,888;0
302;1;7,2335;1;1;1;1;1;2;1;1;12;1;1;2;2;1;1;1;1;1;42;3088;1;1;1;8;1;24;16;0;0
303;33;6,9496;2;1;1;1;2;1;1;1;2;2;7;7;10;1;1;1;1;1;49;2284;1;1;1;9;1;42;13;25,4166;0
304;67;39,3483;2;1;1;6;3;2;1;1;0;2;2;2;2;1;1;1;1;1;33;3000;1;1;1;12;1;6;17;7,0991;0
305;1;0,0691;1;3;2;5;2;5;3;1;170;9;33;44;69;1;1;1;1;1;41;5526;1;1;1;8;1;36;9;100,7266;0
306;68;32,0962;7;1;1;1;1;3;1;1;0;7;7;7;7;1;1;1;1;1;37;4000;1;1;1;7;1;60;20;192,8659;0
307;3;0,0329;1;1;1;2;2;4;1;1;85;5;5;5;45;1;1;1;1;1;49;3001;1;1;1;12;1;6;27;11,2722;0
308;12;4,2491;2;1;2;4;4;2;2;1;0;2;7;7;7;1;1;1;1;1;41;3001;1;1;1;7;1;60;17;17,3059;0
309;32;9,4511;1;1;2;3;2;2;1;1;117;1;1;12;12;1;1;1;1;1;30;4334;1;1;1;9;1;60;18;10,2849;0
310;77;0,0887;1;1;1;1;1;3;1;1;54;19;26;26;26;1;1;1;1;1;53;5000;1;1;1;12;1;36;10;8,6634;0
311;70;14,6888;1;1;1;1;1;4;1;1;1;1;1;1;15;1;1;1;1;1;51;4013;1;1;1;12;1;36;20;141,684;0
312;30;1,7656;2;1;1;1;1;4;1;1;13;2;4;4;4;1;1;1;1;1;38;2546;1;1;1;10;1;12;20;17,3213;0
313;3;7,9052;1;2;1;1;1;3;1;1;171;1;1;4;26;1;2;1;1;1;48;4334;1;1;1;7;1;24;16;41,1092;0
314;78;7,9729;1;1;1;1;1;2;1;1;50;1;1;14;14;1;1;1;1;1;54;3000;1;1;1;6;1;12;10;151,6461;0
315;68;75,121;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;34;4334;1;1;1;9;1;60;12;17,4937;0
316;23;21,4979;4;1;1;2;2;3;1;1;50;4;4;4;19;1;1;1;1;1;36;2250;1;1;1;9;1;72;18;4,1281;1
317;7;0,2528;2;3;1;2;2;3;1;1;141;13;13;13;15;1;3;1;1;1;42;5418;1;1;1;10;1;12;9;13,9561;0
318;1;5,2459;1;1;1;1;1;2;1;1;0;1;2;2;2;1;1;1;1;1;38;3001;1;1;1;10;1;60;17;0,0002;0
319;1;2,1232;1;1;2;4;2;4;1;1;91;1;2;13;13;1;1;1;1;1;49;5255;1;1;1;10;1;60;10;8,4175;0
320;1;9,4164;1;1;1;2;1;2;1;1;25;1;1;7;8;1;1;1;1;1;37;2501;1;1;1;10;1;12;32;3,2361;0
321;1;7,2655;3;1;1;4;3;3;1;1;33;3;3;16;16;1;1;1;1;1;31;3000;1;1;1;10;1;36;10;190,7065;0
322;1;105,9138;2;1;1;6;2;1;1;1;0;2;2;2;2;1;1;1;1;1;34;5001;1;1;1;5;1;12;10;10,8505;0
323;29;0,0257;1;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;43;3251;1;1;1;13;1;37;9;4,8958;0
324;35;279,5819;2;1;1;2;1;1;1;1;0;2;2;2;2;1;1;1;1;1;52;3990;1;1;1;9;1;99;20;15,9424;0
325;50;24,9687;2;1;1;3;2;2;2;1;59;2;2;2;4;1;1;1;1;1;37;3500;1;1;1;12;1;60;14;21,8492;1
326;1;0,0212;1;1;1;1;1;1;1;1;18;3;3;3;3;1;1;1;1;1;35;4171;1;1;1;12;1;12;12;64,0125;1
327;1;0,0148;4;1;1;1;1;1;1;1;25;12;12;12;12;1;1;1;1;1;35;2250;1;1;1;6;1;24;22;37,7466;0
328;60;31,7828;2;2;1;4;1;2;2;1;0;2;2;2;2;1;1;1;1;1;45;3916;1;1;1;10;1;13;10;125,6925;0
329;7;74,1316;3;1;1;2;3;1;1;1;0;3;3;3;3;1;1;1;1;1;33;6500;1;1;1;10;1;36;12;10,8578;0
330;1;0,034;1;2;1;6;3;2;1;1;37;13;13;13;24;1;1;1;1;1;45;4109;1;1;1;7;1;24;12;37,1152;0
331;40;1,7412;1;2;3;8;5;4;4;1;67;1;14;24;26;1;2;1;1;1;49;4607;1;1;1;10;1;60;11;20,3129;1
332;1;0,0443;1;1;2;1;1;2;1;1;0;2;2;2;2;1;1;1;1;1;43;2500;1;1;1;10;1;24;32;4,2842;0
333;2;0,0593;1;1;1;1;1;2;1;1;333;2;2;2;2;1;1;1;1;1;32;5418;1;1;1;12;1;48;9;21,3377;0
334;2;0,0593;1;1;1;1;1;2;1;1;333;2;2;2;2;1;1;1;1;1;32;5418;1;1;1;12;1;48;9;21,3377;0
335;1;47,0926;3;1;1;1;1;2;1;1;1;3;3;3;3;1;1;1;1;1;44;3010;1;1;1;9;1;48;13;42,5416;0
336;1;777,4605;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;44;5418;1;1;1;6;1;72;13;0,0001;0
337;29;4,997;4;1;1;1;1;1;1;1;0;4;10;10;10;1;1;1;1;1;44;5000;1;1;1;12;1;60;16;26,6643;0
338;42;0,8818;1;1;1;2;1;7;1;1;73;4;17;22;35;1;2;1;1;1;45;4334;1;1;1;9;1;60;12;17,8815;1
339;5;0,8769;2;1;3;2;2;3;1;1;0;4;12;12;12;1;1;1;1;1;44;4000;1;1;1;12;1;60;20;63,3281;0
340;1;0,833;1;1;1;2;1;2;1;1;0;5;5;5;6;1;1;1;1;1;53;3752;1;1;1;9;1;60;13;3,504;1
341;2;6,2271;2;3;3;4;2;7;4;1;77;2;17;18;32;1;1;1;1;1;57;2208;1;1;1;12;1;24;23;41,6947;1
342;3;4,471;1;1;3;1;1;3;1;1;6;1;10;10;15;1;1;1;1;1;40;4250;1;1;1;13;1;24;12;0,0002;0
343;1;9,8571;2;1;1;1;1;3;1;1;150;2;2;11;22;1;1;1;1;1;34;3500;1;1;1;10;1;60;14;0,0002;0
344;2;0,9927;8;2;1;1;1;1;1;1;0;9;9;9;10;1;2;1;1;1;54;2500;1;1;1;7;1;36;32;0,0001;0
345;4;132,276;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;49;5000;1;1;1;8;1;36;10;20,254;0
346;2;5,0174;1;3;5;8;4;3;5;1;0;1;2;2;2;1;2;1;1;1;50;4984;1;1;1;10;1;60;10;13,2142;0
347;1;164,7311;1;1;1;4;1;1;1;1;0;1;1;1;1;1;1;1;1;1;29;5000;1;1;1;5;1;24;10;0,0001;0
348;4;1078,0008;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;27;2249;1;1;1;12;1;24;22;12,0434;0
349;1;340,1067;2;1;1;2;2;1;0;1;8;2;2;2;2;1;1;1;1;1;34;5418;1;1;1;12;1;12;9;6,0355;0
350;5;642,871;3;1;1;1;1;2;1;1;13;3;3;3;3;1;1;1;1;1;31;3792;1;1;1;12;1;24;13;9,715;1
351;26;169,0744;1;1;2;4;2;1;1;1;0;1;1;1;1;1;2;1;1;1;33;3792;1;1;1;10;1;48;11;15,2631;0
352;1;0,0332;3;1;1;1;1;2;1;1;11;5;5;6;6;1;1;1;1;1;40;3630;1;1;1;9;1;24;14;3,7691;0
353;50;2,3244;1;1;2;3;3;3;1;1;0;1;2;2;2;1;1;1;1;1;56;3792;1;1;1;10;1;12;20;13,626;1
354;19;275,0476;1;1;2;2;1;1;2;1;0;1;1;1;1;1;1;1;1;1;48;5000;1;1;1;10;1;60;16;178,5454;0
355;61;14,0262;1;2;1;5;3;3;2;1;20;1;1;1;20;1;1;1;1;1;36;5418;1;1;1;12;1;60;15;182,7926;0
356;1;10,0641;1;1;2;6;1;2;2;1;0;1;1;26;26;1;1;1;1;1;28;3251;1;1;1;12;1;42;15;9,5923;1
357;1;17,061;1;1;2;4;1;2;1;1;0;1;1;1;2;1;1;1;1;1;49;5000;1;1;1;14;1;60;14;0,0002;0
358;1;21,0869;1;1;1;2;1;2;2;1;45;1;1;1;5;1;1;1;1;1;44;5418;1;1;1;10;1;60;9;0,0001;0
359;46;348,1395;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;46;5000;1;1;1;9;1;36;16;18,9032;0
360;23;20,2419;2;2;1;2;1;2;1;1;0;2;2;2;12;1;2;1;1;1;34;3251;1;1;1;8;1;12;15;16,7838;0
361;1;28,0529;3;1;1;2;1;1;1;1;20;3;3;3;10;1;1;1;1;1;37;3000;1;1;1;8;1;6;17;0,0002;0
362;4;19,3014;1;1;1;1;1;2;1;1;0;1;1;1;6;1;1;1;1;1;36;3000;1;1;1;12;1;24;17;92,1653;0
363;1;28,2488;2;1;2;6;3;3;1;1;9;2;2;2;4;1;1;1;1;1;36;3251;1;1;1;6;1;12;15;13,4;1
364;3;55,3684;1;1;1;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;35;5000;1;1;1;10;1;60;14;11,923;0
365;43;2,4167;1;1;2;1;1;4;1;1;115;1;4;8;11;1;1;1;1;1;29;3500;1;1;1;10;1;24;11;8,5234;1
366;7;17,2432;1;1;1;3;2;7;1;1;115;1;1;1;25;1;1;1;1;1;49;3500;1;1;1;9;1;12;14;134,9258;0
367;3;399,6017;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;46;4500;1;1;1;12;1;60;9;41,0817;0
368;1;1,099;1;1;1;1;1;1;1;1;67;1;5;6;6;1;1;1;1;1;54;5418;1;1;1;10;1;24;9;5,5218;0
369;15;0,9738;1;1;1;2;1;1;1;1;11;3;3;3;6;1;1;1;1;1;55;2501;1;1;1;9;1;24;20;2,5355;0
370;5;0,0369;1;2;1;2;1;5;1;1;8;19;19;32;39;1;2;1;1;1;53;3250;1;1;1;12;1;12;15;77,7993;0
371;2;11,0997;1;1;1;1;1;1;1;1;11;1;1;7;7;1;2;1;1;1;32;2546;1;1;1;9;1;60;20;0;1
372;1;0,0116;1;1;1;1;1;1;1;1;13;2;2;2;2;1;1;1;1;1;38;4500;1;1;1;9;1;48;11;6,4133;0
373;7;63;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;53;2400;1;1;1;9;1;81;25;10,234;1
374;17;5,8322;3;2;1;3;2;3;2;1;0;3;4;5;5;1;1;1;1;1;49;3000;1;1;1;6;1;60;17;9,6196;0
375;46;34,2829;8;1;1;2;2;2;0;1;0;8;8;8;8;1;1;1;1;1;56;3001;1;1;1;7;1;24;17;8,3154;0
376;20;0,1703;3;1;2;1;1;2;1;1;38;5;5;5;5;1;2;1;1;1;42;5959;1;1;1;12;1;6;8;19,1781;0
377;2;24,9408;1;1;2;2;1;2;1;1;0;1;1;1;7;1;1;1;1;1;51;2500;1;1;1;12;1;48;12;18,4531;0
378;1;0,4474;1;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;46;2509;1;1;1;10;1;60;32;52,8311;0
379;1;3,3888;2;1;1;1;1;2;0;1;0;2;3;3;3;1;1;1;1;1;29;2200;1;1;1;7;1;24;23;6,5525;0
380;1;5,5662;1;1;1;1;1;8;1;1;27;1;7;8;16;1;1;1;1;1;48;3513;1;1;1;10;1;60;23;3,438;1
381;52;29,8602;2;3;2;2;2;4;1;1;17;2;2;2;12;1;3;1;1;1;49;3792;1;1;1;6;1;36;16;10,6324;0
382;98;3,1007;1;1;1;3;3;1;1;1;0;1;2;5;5;1;1;1;1;1;39;2709;1;1;1;5;1;60;18;35,0618;0
383;1;0,8193;1;1;1;1;1;2;1;1;0;2;2;2;2;1;1;1;1;1;58;2350;1;1;1;7;1;60;21;0;1
384;2;7,98;1;1;2;1;1;2;1;1;8;1;1;3;3;1;1;1;1;1;54;4109;1;1;1;9;1;24;12;31,8183;0
385;2;23,0552;1;2;2;1;1;1;2;1;28;1;1;1;5;1;2;1;1;1;40;2546;1;1;1;10;1;12;20;4,9687;0
386;3;12,2892;2;1;1;3;3;2;1;1;8;2;2;11;11;1;1;1;1;1;43;3250;1;1;1;12;1;24;15;18,1713;1
387;7;479,3323;1;1;1;1;1;1;1;1;0;1;1;1;1;1;2;1;1;1;46;3001;1;1;1;10;1;12;17;13,2128;0
388;1;51,2827;4;1;1;2;1;4;1;1;0;4;4;4;4;1;1;1;1;1;44;2841;1;1;1;9;1;12;18;8,0062;1
